Results of 3 bytes, method: ownmethod
06d1348f69d6dbe0c37673cb3074779ad361eb1a44cb3bfa7475c99bced6edf8 , 206
3dc3ebd686a02e2a01a2f2f86ad59809f714e13a9adb0407d12a69575682e61b , 349
f9197f5c1f7ca35fa15ecdc0feef552049c0f8d1d98af4a010d7c6fe0e7c6124 , 1525
a4c40f1a589bdfe8ebc673481b91474af82404acf12e97a16ef0802f7a73f51a , 2229
f2f883935d4205e9ff3fa9ecc6a134ab26bc70901c9e871beb361f2f3f1e5bf3 , 159
1266e6ed57677ecbc13c8a0498ea8562a5e1f422ad48cf0cc84bf5815b4894bb , 4635
d51d57296eab1ded4684ad29be76cd66aa1fe0e0e4383c114804ecea1193a496 , 475
c957b8b505aa689f9ef276ee3f9e27bb7d2e4e3b48c5eeb52c266fae1a780ede , 720
db1d12a41302b8db752b3d210300f4416de07d405eb46737627fc637972bdf5b , 3170
0e81990ebbc498e70555e22baf4ff00676c9aa6fa184d675bef5c56eccb37254 , 2407
fba329c4c63043c2819b5b9a933719ca08d0d982c279f536a1db30340b1a5710 , 663
4b1e8c3ea83f9e616e804dc4674349605e7380498c9686e34e8b82da823a2617 , 298
e6a8fea3a7facd3f4d42e1637a9cf1fec1f861e0a41b4592b9d2932fa977d552 , 479
69e10b139d8ea90ca674a13a75c6e05d9a06b13bfed0c0d3e4d3f46ea5486ec0 , 1218
a631a0a7c37c71236b55884c284c6575df13207362c500316f5daff217b5902f , 517
b6a5668bb3ce543d45575c64d8d732e1b0ecf770c4b3a6e219b2d4cc82d9b359 , 1202
6c23d0514eba80a699d8ab0e64f1b1bfd0e74c897e070e0f639ffd7f5573ede2 , 662
3c8b1054e693af576e91d0d515c344a4146dd944dbf8d24e6af054942fdc3614 , 746
10c8df615ef9bfa63e47e039c126756c59d43f4e3ea9982eb604b24fa1ba55ba , 3265
08c5380b313e40df26adb72bbe3994b55cc6f5a0195d6e699a26783c9cfd68c4 , 2480
8b148b5db0508d80f54960cd402aee463a3e9f74818fc162a59e1fc3ca9b1fe3 , 616
a9b65f058a0f587fc084dfb15f246a6342cca3e757293be7c22d5454fac63972 , 158
cecb79c463a85b05badac85993b09c6c81cf3ec98cb8cc4e64e247d09273dabb , 2278
1cffa746259a53a336fe235c24ac7944993b11b853460d78bdb2c415e50a860b , 87
c66ca4a7570cdeab412483cedec1a5c8bfdfbd699433d40548e24968b9d90a8b , 543
f92ef04bb05aa6e937a2f257822aa3840689ddb9f20327228fc8a60767c47ce5 , 155
febc1c1ba17a3e20cf7b2a7bbd3ca4df5b0795a94e83a11b88df493fe2cfbdab , 1257
fc9c3c0e7a040c987c57de145e261f08e9f73d5e8ed99f5a27720247d57c7d3b , 280
3979b8e58a6210b3675088cf542d2c6aff81c933be9cc8dc5401699f2e8139be , 114
38863b71327bc48054344cb2efa5ff52d683c596f0e61b97788005025fa16323 , 1970
111b91b5ef2a8d7ec740b0262e72ed11144e73717c43b2f1a6cd3be0d6746a92 , 2607
4a82a582935c27debd2cc1cfb91045a36dd095fa590a803872a1404ec0ac7701 , 448
279aa39027b9033edfe24f2c8be64c613f9bf4a3c833386e647bbc15785716c9 , 499
51e63054aa658fe5cfd60682bde093b6cb5960ca5f79c6f9c30c17a68f8630fb , 5588
1257971d42861d36a7d42a4ab5ebf28622b01a3dc44eabab67bff659aaa0b29c , 4678
c6cfce183f9a26b99c829f5a47ba1c17981b4f3c5f26084effa13b269ee8f5c3 , 396
a5d1a7b8299791fb7e4e9d1a017187a5602397e44b50e565ee2cb21f6c7f540a , 1422
3283e472ffea3aa0c114aaed8e5096a5786ce16bcc85242102f29f4208c9af1d , 1462
03198cd99ff4ec88200e57477dbf287235f2d902f7e4ab3ad1988e28628547ec , 4033
365ab682f9773bb0b3f4915aea4dc33abd04853508b76ede57b12edb7d827e2b , 156
fd3472f9396d52935f40977ae6e600eceb81f6f4ea5e025f29ef86de88d57208 , 375
b56b84f7e47c865208210e49d69978bb0911fce2711f25cf99cd6907e077e5e6 , 247
479360b065639798118a783b27ff63b45e9f8292768a150dec87de37a3efb1e7 , 292
b89e73c1a59e3e02ea771469911c06d6730f77176417aaed6f2e9abe02aa98e3 , 5408
594a79cece3d60832ffe24531c976a7d420186988bfae086fc8757ed3025e734 , 686
1bff0b68a7a0afb7585f32d11aaeadda62b9f34479a023df9f73154364877391 , 63
5b240e01c9c2595edbb4a287a0b642b5f687448963ebd218f10228758a1bb726 , 31
6b1a1ae363c9f18d27dd6e056f798a0031054f58e55a235882567c2ca2cfb3ae , 1414
04053e5ed9fe9647778384e090cd1c497c3c9ab304efac58bf1e39875efac53f , 297
f99da99d88df9d287eec5388d6e12142da932221b9a985fdab986ece22168f02 , 449
47e55fb0d6dfd54a685fcaebba4861b080de8f8b67d670ac2b2961c8c4e93843 , 2139
75f3a29c32991c52fb45b37263bec1e2d5b1d0c2c50cd246f4f08d6f7241858f , 73
7606887ec22e6e67a1dfa9874879899d9440957e67ae863dc801383c325ef3b0 , 3538
16b5f11d7c80b5ded61a03539a83c2e9ca41cc8e591b0b47b7dc822869bfbc51 , 397
b9867e07c77dbfeaae39b3e4d6e653af3e24bbe9bc307bac99df8b172a1f9a8f , 1111
18bf3f5d86fa1da93e4f0ab7dd1c714b19eb9359f97fc92a205d44ab9061f163 , 272
8e979b81bd951d7606b134ed8d1aa1742d71f9912431f28bd0f61876d40138b4 , 1162
123d100626b4ccb5fe7bc26aba02c50de85840160532e19f2ce4fa19ad81f1df , 106
309da72db41f5a218d36adb36696f856c736c78048462bffb7602c0fbd28cf76 , 2857
2ec82c3685dc3f1e418b37ba9be39d2cdd4b9a38b840f8692d1c1fc5d8a4c442 , 1099
0c00968e4d3b3a39cc13ccaed4f1c61fa5bea52ef35f936ba6677272cd4af4f9 , 1961
bde5d23b9220653f797ffa94a14b90dab808402fcc54eca485d9f67e6b49a854 , 2493
0967f41d1739225898b970d134d1d4622176f5db134f9c79525eb9972dda6d3e , 98
f6693be21fc1d0793db5fa777428363c8d30b6e765ac6fc88c04a06db796bd4b , 1024
303b474466f90baee92c882c78ba261b30393e7c3a96dfb4a2c8e24423f5c737 , 6937
71ce53ae7c47da2b52b6ca1d2b756711ff924137ff2d9748733e2a405cb1d30c , 919
0901b7b44d30855221faf40ef69b867642f455f94d9bfee79d6a8450360be7c9 , 36
138c1e2db7f4239d29014360e3a9d77e8320884944affe76f25c1235cfe95d89 , 151
aa89eb317bb3c6ef8314e4b7257000738b8925de51e6952aa5caf1e5ce8ca48c , 1889
cbf37b03bab32b3a59c47f4beace2eaeae7600cf996402bddbe0f05521fcd483 , 1091
68b25cc75bc19dc527373eacdb26a98fbbf3e0f132a5c6ad908a51fbe56dd5bf , 1795
c015488b9465eafaca5b2583b823d95638ec3a464a4e06f33cfe7d8e196130f5 , 3195
ca7eb0e1d3d9b33d625f15b9381280eaba3ec35bd405f9360ee257d932d9a724 , 1525
78486789e3537e5f2eeadf4f12e8c0f05d9b474398453c268ebbb2416b2ebafd , 296
e58749616c341e5ff451085943e61549932f451aa79387226f614038edb45cea , 1676
442c89ed62bdef30279b2b35d69c2cd5cffddc1ed3325ccdb18bd285fec2db81 , 1137
4a96aa14e9a70c1f037f98e91b13a7673d9a8b369089684af64c91c0b9e5b08f , 2189
b53bef5c1637341549bb947fdf941acce57e992078997f5e6438980e08ebae33 , 279
f215731212d446193aaeea038437acb098459101df6ba4a64b0c79cb5528a9ea , 334
8705aa55087ceb4df9f9b1258a8828d9dabd05f54323da62330fb052cfc27512 , 882
e536efa19cc60d0d9dc9e68a3f274921d0d341cbc92e9392b1ff97c918dbd013 , 671
31d840862111a1a2c719ad242bc31e76385a53c1adc789a394b0a044b7f54b52 , 376
947d42a18578741de315559ce15b22b39b57a4a2c7b89d0c51d6bea13521f71a , 2267
9b3b94f6fa38aa823db09419316ef51a32196431b7098b43f5681e9b4b0ff920 , 1671
b97d592e2d0198b6962460e93664a9d27ea02832c897e25c3adc19fefe768637 , 1328
35fb795158ae055b25b1ab293a70dfc6c8c454c59003ec307ee64ccdf3763e16 , 1472
5d6b1dab3639b0f038cef5a250d62a89fc28bdc6e06b0a081202a6fbc7e0d996 , 469
e05ef4cac27aa3d406b825347b1bbb44349880231125e0b064503c81055fdc3c , 511
25a8931654e11232f79c78be28f08e52f04c5a2a8160785a42f524437254314d , 108
1101be16b7a8530daf897d59b8cdf189c94c29fd262edd12768220f5c1cec69a , 1447
b680132af99d3741f16f6ac2ef2466a739dd6ece195c657951bc42dbbfeb1269 , 594
e8f09387090642c61f1bc22af77cf4e4700aeb6ff07e789c0f93d74780973e0f , 1488
0edaf84f1814f6ab4c0393d23f67e5e24638ed5091580f834822470ad3218863 , 137
557004c8eb327e26ec50c52f2d06a2a9a2efb483f8718fcf8845f37eadb9a5f7 , 1740
6fae434e46fe048442fb04eb5624f7e0c643a3a084101f981eda84a9456e0f80 , 377
ff5c563b4511e5056fd3c03b2e39dd2ca6371940d48a5a948fb1038cee2214ba , 952
fa1298639450b40a486532446a8fdc7d45efc16dcaababc46b3ee8171369bfd4 , 297
9d7386b01828f972e20a39d0b79dd86dc42f79caf0adb5f20871551a403d2c35 , 1203
a6bac2f82a304c6922797e99511b578cb88f70bd9983c6e0be1939fad1214368 , 37
86f37369fa1f7dc232a3922cd13fea51d7620f8e00b499789874162559237fd8 , 135
35246119e4c5bd929488d853ec3db4575e73ade95a8ae8be2c9ece048aacefb2 , 1764
a5d9c7893156b3d4fa1784724cafb5c98244e9398c9e063e0cbb7e8aebcc0cff , 584
c9388a26dd6c713dfd8c5ae6781a243a2225f9ce0bf9716962f225e46a37e342 , 260
23be3aea451cec2a6b87a2b5d44f6d635aeae00dcee8fd8845464a488f41d0e3 , 1500
99dcaab1202d3a179030cce1ed1eae26541a939ea3772d40017c3a28a745f459 , 119
ac1c1f5da4a4012dca015cf071203030e7c818970012f8d4c51c409b78c41874 , 1212
ce520ccd9a48557d7a7acbb59d94aa7df4185e7d7752ccf16b37086a8be4749d , 6465
bfe842dbfed22edaf59723d5984f7b6ec802a3668b98768fc26e869f1b342caa , 799
2c29a1768c0ea4ea270e28d8330e1a848f868cb41daad4b2914fcaf7bf51f937 , 652
15296240410ee4612cbd80db9f90654e918b5424438c8f2d19aafd2b663e7662 , 1116
04c0f9bc6c87e127902bde1620b4e452de6e5c68c92047634bd6c590d5646180 , 1259
0d7730ce9bfff2bdd82b8a24c829f3a5ce6d6a18d49b1fa937f3816a6b8246aa , 2742
ed8d113d3f9fe4998dae2fbffc1ac22bbdbaac9753043c7b933ec9afbfadc284 , 121
484cb94328979e2e90f78000f2adab12daf16da3de87049f015b5b2d2817d666 , 451
1cfce4e7f5d2dac68ef7e071248a590c40d022a971903d02815339a6aadc77b1 , 13
9d5ecf55b3267ba5beff22b005e9a59545ac20c5fa2e673f0680ed8884157a08 , 4260
09790ad40f8032bf498c720bcd11ff036646a6d5041d1e96cdd83ebbf1a930dc , 2767
2939514027640fd24ca33f4078c5ea61749faaf911381182bbbe56c9be2c0c7c , 793
36dd5ecda652f9ab2bf0f34a7ef723642b80d4a7d272a2214fc7e58c197b3ce8 , 813
b3144a9a5df4f6f38085df5fbd501e8a8ef85949809e47e452cc198bbf21f06a , 917
e026e6d28e3bbfa48c2ce006851c9c46226366a900156a86984ce8308d58c958 , 542
b2e5f770fe2a29b097d535a0c70c40591c9955ab9ddf5de4beedc60e4600286f , 18
c86b33e9cca56e70c55500a6777439c08abd4fbd9467029aca52fc32e5e093ba , 3573
bb6e5fab7e6255533cf5a2b415862dd8a38d95ebf01a926337d51d954b8e55bd , 1249
79714eb1209dec872841f6039e1b1eeb9ee5c58151ee795909c8cdb9b1d82f47 , 1934
b29764d5f28322df5ae08b13393dc54e562371622dff4244a22d0a52b03795b5 , 703
e3a250ba3befaf66c70e5b9944c9743cb7788d0d656d2d8127a28f47727ef52f , 887
a451fc61731b7112b7df7e272a078d6f37cc55c71cd5370d9a4e86678bfce725 , 669
80815367ee2917addd9d9834910bd7f2c10c1cd4cb4394be23fe59ff294ae1cf , 513
5c3379db638c4e2a469654e41ff012578942ca0db074516431b4d7f3eee17290 , 1868
cc47d0262fb768514afc59fe2adf30712c155a78ca95b805c6cee9f19ce00516 , 1155
2b55244fa1eb5b451b75422bc314bb5173342211ed07c2ef233a637117e577be , 1309
aab499730e9401780ec4f32b3ffaea065b00c8881eab634c5ed1aa8da315553a , 2110
10be7eef642145dd3e8aad48f9ba1e2574547643b223ba46de8a8649df6b8df6 , 249
3fabc48feb5a50511a4b49eb849879d8ae6c79c55b8e3b406eb597ba81f5c8ff , 3980
132452c40a776857b99cfaab4efd0403a78c7af01235a6ba7d296aeca6942ea6 , 2804
e5bdd02d728ddac2ad7623cff85e57035ab515741d5e42013e3f7d06f10c63eb , 2437
4cf6a77c5f391dd988ad960a61d0c11ed805a2e34c3bc922e662600af58d42fb , 966
a5f8acf0a138c1eeeccc6f92b401eb78a06d94e6aa5c961c2d0827bbdce42cd8 , 524
b7e672352276e6c2fd8068fe780fcb7956746bd09983e7abdc622efaca41b26a , 1135
731814856b1f162688d03e63fc0a1a480238251d44d39f925de9e123bbcc5b44 , 839
ddcf38fe65db0a3718c5c9e09c580a4bf79b1cce45e4db10057700e13ea9a060 , 2165
6d463e4a0e938ce77462ae8190513075454a4f8e70ce5a24d693b28f298c8bd3 , 2811
4fa3ab5bda604e7738cb2aeb6d4f5195570850e4b5307633a7153d22d48daca5 , 841
75dec2ebd43b8980af6b21e2339780b5ad1c885c6e1bd02c6a0b403ff7bd9953 , 1427
3ea7cb0ebf0869629988c7c703a16278d989d148fa6ebeb50f73e5f72f565a62 , 53
e460e03f58904b31b42b8e12c619d8d37ba89c048148ab5f60abfda4def57a40 , 169
27dcb122eb299ac0e92eca24e0345e73959385659c60e301c55891a66f55e08f , 1158
3035f25615f6b20d00939dacfe36b085198a834e542cf4ddc2e7a40f92cebaf5 , 5
01e7dae54711cfe50cca620adba632cc8da9e85f7e8e410a00cc5fb694d86deb , 1003
bde177535043b0a606aba78bb1141a15c6736f9ecba30ce9adf67394275a2510 , 2390
b3ce71ef9e3da53f59b1ae884d355d6a0ebf55b5bcb32b57948f7dbb22d80b69 , 1657
7333650ac594afb5e630f96ba7f36669efce8d2cd7deca027b12ecf64a8cfd49 , 96
24a7550d94d32149fa32df7f80be720f8655b6694e9a62fc114c450e81f1e26a , 2068
e163706df23735d6a0515f9252060f74ca5ac433ede80247067f5ae4b01adfe5 , 826
566d9054c8a52bacb4540c53314873c29c4d2531ba486822c6bc103c9da0cf2d , 63
bba69d5852f5943da9d1e318e720dd759391005e2568c264895070642fe73a0a , 429
664db4e7fc65f9e7e264a5fe30363c5f0b1b5caa3c66c046ca43337c8a33149f , 427
9187ab4202693297d7f8437f9c4b512e20b1dae09b08e890122e065b86281822 , 40
bc8c86d18d15f240af5a62f8169184eabf4ac1b3ceea84d954351a6bd42dcfe6 , 2523
c28c247517b72575a19aaf02c4111bdbbd552681f3dda78cab6b84be43db78c5 , 519
d51c1741baa5fd290f82c1b3a2012fa2be5aa5cd7d2f61d7eb9e41a92a7db990 , 192
be712ac2694918e8f9e7dcf9cb7fc074977a79a1b6aa687170a7aff0cfda626f , 25
c3fd7c98984e37ec30abcce9822dc6e32fd2e0595316d36cdb833050592dfb7a , 2918
dde206e182a1e371e592fbf1ec459d86ce4529415e32d35ad41b024a58694e70 , 105
4710db4634e494fce73887973ddc922e96f5b79a05e0e86ebe31c445f915ce41 , 334
212adde59a2344f2e2ce257a6cc326d0d70df893291669e516e5902069e0b66f , 1048
db821ca1eab58a513bee3ea129285db8f8cde1bfac2fc0c772cbccc773d8ddb3 , 294
eeb28a111706448fb7888e0f50bbe73b0fc76e7fb8984972f8c9b3f687c93a5d , 3289
8ddc57fc857fdcb94e2e56ca105e56f8c51401da19a4be35a9e7881d980750d6 , 293
ba82d8fb957920925b71bd8f4fcd4f08d9f39a976d3c9636375e25030b78b22b , 337
1214031aa7fa0da7e101001643de5cb5be2229dbb129d3d9a02191b29c87b8c2 , 1898
d9febe4bc6630f647d9e9939196ead2656712aa87afabc23f8d3575a328dfb50 , 2647
5378c0597c4ed04959852c86d555054da3c9234589979a6d26737613e94319c0 , 90
58645722554724774a0d5e207265f9f6e38ca1a28c62eb8bb477e8a005261240 , 339
28680524fb9a5d981ad752599b22c076f75ea6b45957fed718b7aa04acdcec98 , 1898
b3d067a85b7c1bf422c6ea6d018d18ec976c3a2a822e23361a7ea844ccda3510 , 1772
a307a26f570e83d08e5cbb66a517196976434a9efde1a8d9351d7fa4b346e732 , 3317
4f469f4b8c90e2f3db7198433864199119c734205793d0b896abb9219628b297 , 30
18b5ce89923e9fe052006caaf760beca5200b363270fa4cd5c8bbcc4e4c5bbcf , 1840
4feb173a1a4fbf92b0ff2cd2c99f2d26f0f2f2f83d2168338d3d8a1f88fffca7 , 1482
0e5902901c8ead7260d0d118a1caa340a2e7355e79d2449e816100b9f47f8131 , 441
7c2061c2c668e257f638c001ef950198c62db957eee2559ebae94e4353e5afc4 , 1067
6e70bcae76cc44f092561a20c810feb3a12d9a9af972c24007e5b5c242682e8d , 457
8fc7aa58e5eee96b47f6b33e5f31c9c0b1f497e54812af7b0a861aedff06fe2b , 2403
dd00e7e5b65932a1aca0e3316476626a7306e701e08f516de82e38c3511feb31 , 1580
1d9e7097eeaf5be03c579d611e8896840462df17091f4144609d7b95d3256e47 , 1150
4f9fe0bac2c0304ba0be39a504d350d1209b9f7fcbd2d23181f208fa216e3a5d , 1012
a3e6520fe2e85cc583d10830367cb711fc7103fa54d012eca21f90cac34613af , 361
4dcaf1371cd39266c94311aded3b0f97732aad20aa62bbe75787833d77c62a69 , 675
e8ae83d3e150d7189fca8fe735f9a96192d0a358fb550cc7e8c2710140b383b1 , 2689
39bb6f421c465ddbcf406eaba80618bdfe5a4a839b50a1a53a8fcf45f6557095 , 1472
66a5ae6d17d3ff91c9eb992f69da7ebf29d18575f4fea2411197a2a63087aff7 , 1230
1ae3f5243912b4f513ab5e728a546a3bb43e2d35276bb27cfb2c334c969fcc1d , 878
b51a3db8b4d63e010d2be40d08bec494e2a139930d75d5a83158f26fe089f4e3 , 348
d80bd304924c9633827cfc5f2b97cf0ca60bbd3f5d5e8c6db41a59368b939311 , 2252
0081fe93ca47ad3e6ca720c59d7c9aa4297a36144de121970e30eca9b666c771 , 930
ddf49cadba16a94dd863e33ae055d6b90cef2088c6b23539793503a41516a50e , 3036
c13906646cff495b647b239d7d4b83a9bbfdca396ed67ea9d39afde76479cd02 , 2413
e627e846ddf8e5874eb215d009f382e878aae1d48553e9c6d4eafdef68ba479b , 3135
b3a5a607c0ae6e43816c6715f7044eb978574055d47589766d13d8ac286e554f , 2476
195afed09e0af9d962181d4db4066370c6aa6085416752352da4f2995ec7a0b6 , 392
a19e5a6eeb991dd37353ee9bb98f5877980f608438fdf0d511c75cc909088c0a , 126
bd880f73fc1157de913cb06ad4b56aa6744d2bb6113516a50e882ae2fe6237df , 115
0dcd4659f60b04e215d4c33336abb3fbb17ecc4ee24ed6121b06e0583486f1ac , 384
3362c5cc95233f1003c2ea2d0d839051cbbc35d76dc824cd308d9505e62d4be1 , 255
c5203cd9cd613669fb63519f9ec889a0332095d16e7ca348ccbae5dcae6c4306 , 690
5be19ee4ed8790a30053ddd573ee8b9e5f9f47f28ac8768a2c22738c0f2d965d , 424
767fc1310ed9c502590c96ad400a4c5bb905b0709a03964bcee5a8f7767c9b18 , 445
c01ef2ca1eb4f600a586e7cac3dadfce3110a88c9dfe886d3475c57636725e0f , 1703
7977e1236eecdab3c314deb591213bff05b97cece793a3bae99a15111d36438d , 1870
35b65552a1c821b6d646591e0f42454cd2e126a5dfa1a271bc6fa07be01d43c1 , 2309
fd82ac1edfcfb7294272c7f7f9faab9bd13a0fbfd9a71f89fbe31c91ccb4d0fa , 178
efdedc900534f63fc77e08a7453aeffa903076a6422f0150d6427778d438bfc7 , 1180
6b70101affa9e12c6c17968ff2130e77b9306979d4ab62dfaa90fc3c4902bdf1 , 326
857f90784e77ead0793257920931c14513586f30a86a91aaef6e9e3d9908c400 , 155
da005d2b950de8b519f790962d04eb90e73318d9e7058578dd7d859536acd5fa , 254
0a4a9f7cb7c6007dc39db550b274e741b512d585c5f7b5183cbef818dd118a08 , 2734
dda7e0f847a8c360116e92f1a4d3c3bcf76d187fa8c512087d689a9abf2110df , 349
cf1112491a188e3987b8b8787d5a00737c742a633327c8917f1443502979c982 , 3283
1eb8b57354e1a2b29d0b8aac7bbdf4b197e52f1bdc26a06e00bd8938d9c3efd0 , 818
8c60ebd0f8f97997de39170d52ef1a530a7d8628d1dd92157ec402b73a575d48 , 2565
03a57ce49bbf0499a5595bde8df293b5d8783799ba36c700f7c761d70dc00c4f , 542
63e30dba5478d966db3345b2f83e744d341cdf05d461123e2430c1058cfbedda , 1433
22e423f9ae8de15a96cc1010bd266077769ad10c1f8786a15c321682346379c1 , 13
826b8191c89c24bb4541a515813bad9b213c91b50b213439bf23707c06b1fe8f , 1072
8954794ab5566110fce762d22730794d6e85872d8f3f2a772fb5ce3ed18ac21f , 1153
87cfe939b09079b26345cd7fff899e2d6a07f5a03c39d5626040fdbadd5e2f6d , 118
4c0b7e317f4c2bcbc61d924815bf4c55ddf461530cf93a0c1d5102ff567b10af , 3467
5dbe36cd152bb98ec236882e03f4ae54364d98f5181156e44fad60162d750689 , 113
ed796917a9a827c482c6465e7fb2c9e13c70e410e781d7e8e4ac821205b441d7 , 1266
7a88231fe0f70f05beb086c235cd422602ab0128b424b9727b5435884f7e4e63 , 269
20520d70228322ea73f2df24a3aab08de46e9161b852a5579399cfb9a0568260 , 914
3a4a2eb7011f990b9510fe3a0a30ecbd25608c499486a1cb86da7b2769366f44 , 2942
6483106264230554236dbd16fd76d0e7aff2b11b679142052a2cd4f303b71c7e , 1514
63fc3eaaa157e61cd8ce5639cc0a2f38e4dbcccf6f1a221d2b76f318fc7ca205 , 2038
c4db012ff487ea0aebed964f5a6150a9aed1b5d8199fefa5217ac5dada499b4e , 176
a6651e6ebf2144c200a7724a8cfeae1884fe6c0f821ba977b112a693a8bc9ce8 , 29
c5c40b3f6355dd1b76df32b1417b8cbdc6c39b289ae4539bed9863408044238e , 1270
0d7c8817a4a18bc56b0d61dea7bf00bc56aed9174e507fa459d164096abbb9c2 , 43
cc0bf4b81214f816d32f122cde23fd9eced0b4530263d5a8843ad106b647a72e , 2145
7d0e72dc4013940376d378d97e196671464a3f8ef72f1bd33a0b5018342491cd , 2194
69c692b6880c9bd87a38d48638be1f4ab6d1f79d75be85cd2013289182aaa0aa , 687
4e37ae26629cc6acb02ab6ccd73be715f03cce894a86ad7feb0156456f4f1698 , 138
6216c195fd818cf960bee7d607c50ccb6d589423ff09729acffcc2bee63085ea , 1394
5d4ff10348341b818eaec69ba28f49c96b9c4c68ef1d363294cff2e4924e3305 , 2943
bfaa255889984187515b1ef1a849cc2f7f29b4efeb7aea6f7e4186ba86d1d4d4 , 2465
aa2723a47cbdd7b4469d8f59de11b7b39c3352ddb3619c917e5655d7582a1caa , 1241
1cd073bc4a585c6ce381a856b2541c96eb96217c1a1692e2d08ee1eb7aedad2b , 4550
ff35dd01ff83788bd534e17bdbe8f8d9e64b1fd95370ef66faafe5f7a82eb05b , 2076
99fa404ac777c2bcb1fa78ff717efc5d1687ad68009d9c1e4f74346a13195530 , 1013
aa1e4818228e75b7f82ae1419c71cf4224606fd4b1b03bd7b03eeeed8aaab470 , 18
8f9e4f35c1891938ded6b7848401dcc697f31b336e268639ba1beb2621c02b4e , 1033
f4d9f0f5a8ba3b99c8567ee20107f2a217a72b477a01fb60e3621d348fcd565f , 103
2fb7062a99e7c3d6021f5030bc8b11dce4eb04a7676ba3df7b9ab9fe1217cf05 , 350
959fd9315acbfd05c20a61d8f0a986afa7a40cd0003b6290387b11b688ff1480 , 1124
4183303b31a0ce113f61fffd51c8b4f889f2cdd78c4852f857e2263159345293 , 1106
acced92f0acfdcade76332dba9a60ce6a42e1f64f48971e1ffee3a7507e5582e , 725
5c2f5d6f0f48b248aa913c9c8281eadc902bf08e415bf469d90376673ebd7689 , 1256
9f6362309a61e15300860eb1dee7a9ddfe143eb971222ace53338c28a29cbabf , 4294
166b36ecbb22729dfbe0710b4e4014057a6bd955a52dc7fa7986a0fa3811f90f , 1229
14e631a5b2d86dfe51c6ddb031c23a7e580a9e5b159522d3c980d09e28960b84 , 1685
a1a15c556b576c6e4ab54a69c3e8a8115d60f67091d7b07dddb2c9e852c62331 , 1459
0c388974abc4851806157ab77d594ca9dc15a5156ae52b5986d37c56bb0225f0 , 238
1987865318a0b4bd4da03ee9a68fe4c1530a07d047b036eb06b8d1732021290d , 62
b934da1bf51ed332737572bd5aaf4d332e9fea68a81a5fcee922de7994d6155d , 2242
13ce4347ac543bfa7903e7f7b4b581717d151f89a839fb49f4c4f650e7c55d9d , 1358
f0ab5183f661fe9f0c6f367d061194917538f01e0b56ae7ea0d346361b482741 , 1610
e5f7f761193ba5cada3e9abd5317f825fb30459c4228a4a30eb6254c2e8c784b , 538
8960f6fc18e9c1463b1efb71695f932cab10f3748a4cc124d41ad06749f24a20 , 3320
f915fdee7ce7acec743229d7a93d3f87929ece3f7221096619fc6bf15afbd1ce , 607
21f4b29b2e2dd8783a667b9e93535ffa0908cce5f29d0b798bcf3559bd2ada75 , 56
5d9bcfb4c27aa16d00f47a97c593b2d3dd2ef11cf2112d0be582900b63ce3d92 , 2697
e88bff0353f339108a0bd82acc6b777486123943e6b7c7c1ee459d574d1c28b5 , 390
6ff4ce75d4eb69a72624d3eac10104db4c7152f6ce56d4f0e09d37648ca61db3 , 3257
9dfe3909e6b03a94e4b72f56ee72e2b44a6fab23d8eabb06d6a095d2de4b72a5 , 852
e95067ae51947c49befadfd6a6abd1edf573b692dc991ca002ff06b70e5e4e82 , 1524
dadf5a8224651f76afe3fa2480dd3ee5707a9d2afb5463a6e6375ca78e7e060a , 1322
8c5a7202568d7bc78ef68ed2a80bbcc2643ec02516d4d14c1e6366d033640e84 , 351
ae7f35f1ac3b45de6f710982c9666aec82060abb68ba6d558e7ceffa7471157b , 1557
db4c399261750e1a4175fe5876576c80a39571b5f9eb3976894777475169a1ba , 508
43896f6d1c19e42432fcc8b3f186d7a7360154b9f4075b3e8b505251d810f02b , 90
508014771bb24b0cfeeb3b0155ef2bb0df56661c1818e07062d21e165698bdd4 , 1351
5b2bdb9290a63a99f422faa9aed4a28a0a9d78a1e6b3c710f4b504763a22bee7 , 561
a37c54668b6dde7f2f5859effb04bdd0a477a84f113e7fa9895e9b319d20b6f6 , 345
bce248602445210585b97919b4dd8576b971033e3a10bfda243357e7011576e5 , 1401
58e9310b342ebdf6871b629c08321ace2b3a66b3b2a5c4f187374d7f29839b59 , 906
6b670740b6eaf2199c95e5fc811f6428176b7d599f193b193be9ff52d66ff953 , 2992
8a8dbfe394461e9b2259c7cf35e4dcca317afde076535207287dd60cdf3d600a , 1321
ff6543dc8ba5f3364eb2973addcc716c5d1655a08e69e707eae6f8cefbb61aa6 , 273
291840ba237a1a4c75d024f4359e7f33d5af8263b82d2b6cbd10a1a98f50ced4 , 257
a8a5ea0b866ae78a19ad96e3fd22cbebe841e7a5b34935e2dc2d90b746205976 , 559
b358cb1be09dc33b27f0f9776a8deb12790973860660e1252435b0b52c7a8a13 , 36
9fa9bf751f376a8ec8ca556366b95d38d9f3cad0fd9359bdadcb0b965cb8929b , 2140
fec329c1efdc5bc6fb22a38bc3ee6882adfbecd128b256ad984fbca2fc1cc458 , 219
dc868795c4072877b1b8f486f76b32e574e5aa8f9dfd704238fd416a7dc43c47 , 6047
80ba5c1a32341ea39f9584bd7a36f8c8a79c54566fd808769e21feb97a0baa1c , 706
